EXPOCODE,cruise,date,year,month,StationID,BottleID,LATITUDE,LONGITUDE,depth,Temperature,Salinity,NO3_plus_NO2,SRP,DOP,DOP_flag,region,method,reference
-9999,OUTPACE,2/24/15,2015,2,out_c_019,18,-19.4955,165.0093,16.584,28.8649,34.8805,0.03,0.01,0.19,2,South Pacific,Wet oxidation,Moutin; T.; Wagener; T.; Caffin; M.; Fumenia; A.; Gimenez; A.; Baklouti; M.; Bouruet-Aubertot; P.; Pujo-Pay; M.; Leblanc; K.; Lefevre; D.; Helias Nunige; S.; Leblond; N.; Grosso; O.; and de Verneil; A.: Nutrient availability and the ultimate control of the biological carbon pump in the western tropical South Pacific Ocean; Biogeosciences; 15; 2961 2989; https://doi.org/10.5194/bg-15-2961-2018; 2018.
-9999,OUTPACE,2/24/15,2015,2,out_c_019,19,-19.4955,165.0093,9.307,29.0252,34.8698,0.04,0.01,0.18,2,South Pacific,Wet oxidation,Moutin; T.; Wagener; T.; Caffin; M.; Fumenia; A.; Gimenez; A.; Baklouti; M.; Bouruet-Aubertot; P.; Pujo-Pay; M.; Leblanc; K.; Lefevre; D.; Helias Nunige; S.; Leblond; N.; Grosso; O.; and de Verneil; A.: Nutrient availability and the ultimate control of the biological carbon pump in the western tropical South Pacific Ocean; Biogeosciences; 15; 2961 2989; https://doi.org/10.5194/bg-15-2961-2018; 2018.
-9999,OUTPACE,2/24/15,2015,2,out_c_019,23,-19.4955,165.0093,5.867,29.0497,34.8703,0.04,0,0.18,2,South Pacific,Wet oxidation,Moutin; T.; Wagener; T.; Caffin; M.; Fumenia; A.; Gimenez; A.; Baklouti; M.; Bouruet-Aubertot; P.; Pujo-Pay; M.; Leblanc; K.; Lefevre; D.; Helias Nunige; S.; Leblond; N.; Grosso; O.; and de Verneil; A.: Nutrient availability and the ultimate control of the biological carbon pump in the western tropical South Pacific Ocean; Biogeosciences; 15; 2961 2989; https://doi.org/10.5194/bg-15-2961-2018; 2018.
-9999,OUTPACE,2/24/15,2015,2,out_c_020,18,-19.4907,165.0082,399.801,14.1636,35.1108,12.44,0.91,0.02,2,South Pacific,Wet oxidation,Moutin; T.; Wagener; T.; Caffin; M.; Fumenia; A.; Gimenez; A.; Baklouti; M.; Bouruet-Aubertot; P.; Pujo-Pay; M.; Leblanc; K.; Lefevre; D.; Helias Nunige; S.; Leblond; N.; Grosso; O.; and de Verneil; A.: Nutrient availability and the ultimate control of the biological carbon pump in the western tropical South Pacific Ocean; Biogeosciences; 15; 2961 2989; https://doi.org/10.5194/bg-15-2961-2018; 2018.
-9999,OUTPACE,2/24/15,2015,2,out_c_020,19,-19.4907,165.0082,300.448,18.4446,35.5233,6.42,0.52,0.04,2,South Pacific,Wet oxidation,Moutin; T.; Wagener; T.; Caffin; M.; Fumenia; A.; Gimenez; A.; Baklouti; M.; Bouruet-Aubertot; P.; Pujo-Pay; M.; Leblanc; K.; Lefevre; D.; Helias Nunige; S.; Leblond; N.; Grosso; O.; and de Verneil; A.: Nutrient availability and the ultimate control of the biological carbon pump in the western tropical South Pacific Ocean; Biogeosciences; 15; 2961 2989; https://doi.org/10.5194/bg-15-2961-2018; 2018.
-9999,OUTPACE,2/24/15,2015,2,out_c_020,20,-19.4907,165.0082,250.75,20.1137,35.6471,6.2,0.48,0.05,2,South Pacific,Wet oxidation,Moutin; T.; Wagener; T.; Caffin; M.; Fumenia; A.; Gimenez; A.; Baklouti; M.; Bouruet-Aubertot; P.; Pujo-Pay; M.; Leblanc; K.; Lefevre; D.; Helias Nunige; S.; Leblond; N.; Grosso; O.; and de Verneil; A.: Nutrient availability and the ultimate control of the biological carbon pump in the western tropical South Pacific Ocean; Biogeosciences; 15; 2961 2989; https://doi.org/10.5194/bg-15-2961-2018; 2018.
-9999,OUTPACE,2/24/15,2015,2,out_c_020,23,-19.4907,165.0082,201.534,21.6462,35.7286,5.9,0.43,0.07,2,South Pacific,Wet oxidation,Moutin; T.; Wagener; T.; Caffin; M.; Fumenia; A.; Gimenez; A.; Baklouti; M.; Bouruet-Aubertot; P.; Pujo-Pay; M.; Leblanc; K.; Lefevre; D.; Helias Nunige; S.; Leblond; N.; Grosso; O.; and de Verneil; A.: Nutrient availability and the ultimate control of the biological carbon pump in the western tropical South Pacific Ocean; Biogeosciences; 15; 2961 2989; https://doi.org/10.5194/bg-15-2961-2018; 2018.
-9999,OUTPACE,2/26/15,2015,2,out_c_027,1,-19.2248,164.6495,498.685,10.0638,34.7033,19.35,1.39,0.02,2,South Pacific,Wet oxidation,Moutin; T.; Wagener; T.; Caffin; M.; Fumenia; A.; Gimenez; A.; Baklouti; M.; Bouruet-Aubertot; P.; Pujo-Pay; M.; Leblanc; K.; Lefevre; D.; Helias Nunige; S.; Leblond; N.; Grosso; O.; and de Verneil; A.: Nutrient availability and the ultimate control of the biological carbon pump in the western tropical South Pacific Ocean; Biogeosciences; 15; 2961 2989; https://doi.org/10.5194/bg-15-2961-2018; 2018.
-9999,OUTPACE,2/26/15,2015,2,out_c_027,2,-19.2248,164.6495,397.374,13.8547,35.0991,12.45,0.92,0.02,2,South Pacific,Wet oxidation,Moutin; T.; Wagener; T.; Caffin; M.; Fumenia; A.; Gimenez; A.; Baklouti; M.; Bouruet-Aubertot; P.; Pujo-Pay; M.; Leblanc; K.; Lefevre; D.; Helias Nunige; S.; Leblond; N.; Grosso; O.; and de Verneil; A.: Nutrient availability and the ultimate control of the biological carbon pump in the western tropical South Pacific Ocean; Biogeosciences; 15; 2961 2989; https://doi.org/10.5194/bg-15-2961-2018; 2018.
-9999,OUTPACE,2/26/15,2015,2,out_c_027,3,-19.2248,164.6495,301.335,17.6994,35.4372,8.53,0.73,0.03,2,South Pacific,Wet oxidation,Moutin; T.; Wagener; T.; Caffin; M.; Fumenia; A.; Gimenez; A.; Baklouti; M.; Bouruet-Aubertot; P.; Pujo-Pay; M.; Leblanc; K.; Lefevre; D.; Helias Nunige; S.; Leblond; N.; Grosso; O.; and de Verneil; A.: Nutrient availability and the ultimate control of the biological carbon pump in the western tropical South Pacific Ocean; Biogeosciences; 15; 2961 2989; https://doi.org/10.5194/bg-15-2961-2018; 2018.
-9999,OUTPACE,2/26/15,2015,2,out_c_027,4,-19.2248,164.6495,201.723,21.9705,35.7195,4.32,0.4,0.07,2,South Pacific,Wet oxidation,Moutin; T.; Wagener; T.; Caffin; M.; Fumenia; A.; Gimenez; A.; Baklouti; M.; Bouruet-Aubertot; P.; Pujo-Pay; M.; Leblanc; K.; Lefevre; D.; Helias Nunige; S.; Leblond; N.; Grosso; O.; and de Verneil; A.: Nutrient availability and the ultimate control of the biological carbon pump in the western tropical South Pacific Ocean; Biogeosciences; 15; 2961 2989; https://doi.org/10.5194/bg-15-2961-2018; 2018.
-9999,OUTPACE,2/26/15,2015,2,out_c_027,5,-19.2248,164.6495,151.621,23.7621,35.6817,2.49,0.33,0.08,2,South Pacific,Wet oxidation,Moutin; T.; Wagener; T.; Caffin; M.; Fumenia; A.; Gimenez; A.; Baklouti; M.; Bouruet-Aubertot; P.; Pujo-Pay; M.; Leblanc; K.; Lefevre; D.; Helias Nunige; S.; Leblond; N.; Grosso; O.; and de Verneil; A.: Nutrient availability and the ultimate control of the biological carbon pump in the western tropical South Pacific Ocean; Biogeosciences; 15; 2961 2989; https://doi.org/10.5194/bg-15-2961-2018; 2018.
-9999,OUTPACE,2/26/15,2015,2,out_c_027,7,-19.2248,164.6495,101.88,24.7562,35.549,0.87,0.22,0.1,2,South Pacific,Wet oxidation,Moutin; T.; Wagener; T.; Caffin; M.; Fumenia; A.; Gimenez; A.; Baklouti; M.; Bouruet-Aubertot; P.; Pujo-Pay; M.; Leblanc; K.; Lefevre; D.; Helias Nunige; S.; Leblond; N.; Grosso; O.; and de Verneil; A.: Nutrient availability and the ultimate control of the biological carbon pump in the western tropical South Pacific Ocean; Biogeosciences; 15; 2961 2989; https://doi.org/10.5194/bg-15-2961-2018; 2018.
-9999,OUTPACE,2/26/15,2015,2,out_c_027,9,-19.2248,164.6495,88.455,25.1377,35.4966,0.6,0.18,0.12,2,South Pacific,Wet oxidation,Moutin; T.; Wagener; T.; Caffin; M.; Fumenia; A.; Gimenez; A.; Baklouti; M.; Bouruet-Aubertot; P.; Pujo-Pay; M.; Leblanc; K.; Lefevre; D.; Helias Nunige; S.; Leblond; N.; Grosso; O.; and de Verneil; A.: Nutrient availability and the ultimate control of the biological carbon pump in the western tropical South Pacific Ocean; Biogeosciences; 15; 2961 2989; https://doi.org/10.5194/bg-15-2961-2018; 2018.
-9999,OUTPACE,2/26/15,2015,2,out_c_027,11,-19.2248,164.6495,70.614,25.6466,35.4305,0.11,0.13,0.15,2,South Pacific,Wet oxidation,Moutin; T.; Wagener; T.; Caffin; M.; Fumenia; A.; Gimenez; A.; Baklouti; M.; Bouruet-Aubertot; P.; Pujo-Pay; M.; Leblanc; K.; Lefevre; D.; Helias Nunige; S.; Leblond; N.; Grosso; O.; and de Verneil; A.: Nutrient availability and the ultimate control of the biological carbon pump in the western tropical South Pacific Ocean; Biogeosciences; 15; 2961 2989; https://doi.org/10.5194/bg-15-2961-2018; 2018.
-9999,OUTPACE,2/26/15,2015,2,out_c_027,13,-19.2248,164.6495,53.546,26.3693,35.3512,0,0.1,0.17,2,South Pacific,Wet oxidation,Moutin; T.; Wagener; T.; Caffin; M.; Fumenia; A.; Gimenez; A.; Baklouti; M.; Bouruet-Aubertot; P.; Pujo-Pay; M.; Leblanc; K.; Lefevre; D.; Helias Nunige; S.; Leblond; N.; Grosso; O.; and de Verneil; A.: Nutrient availability and the ultimate control of the biological carbon pump in the western tropical South Pacific Ocean; Biogeosciences; 15; 2961 2989; https://doi.org/10.5194/bg-15-2961-2018; 2018.
-9999,OUTPACE,2/26/15,2015,2,out_c_027,15,-19.2248,164.6495,35.433,28.6084,35.0282,0.01,0.02,0.19,2,South Pacific,Wet oxidation,Moutin; T.; Wagener; T.; Caffin; M.; Fumenia; A.; Gimenez; A.; Baklouti; M.; Bouruet-Aubertot; P.; Pujo-Pay; M.; Leblanc; K.; Lefevre; D.; Helias Nunige; S.; Leblond; N.; Grosso; O.; and de Verneil; A.: Nutrient availability and the ultimate control of the biological carbon pump in the western tropical South Pacific Ocean; Biogeosciences; 15; 2961 2989; https://doi.org/10.5194/bg-15-2961-2018; 2018.
-9999,OUTPACE,2/26/15,2015,2,out_c_027,17,-19.2248,164.6495,24.525,28.8869,34.9671,0.04,0.02,0.17,2,South Pacific,Wet oxidation,Moutin; T.; Wagener; T.; Caffin; M.; Fumenia; A.; Gimenez; A.; Baklouti; M.; Bouruet-Aubertot; P.; Pujo-Pay; M.; Leblanc; K.; Lefevre; D.; Helias Nunige; S.; Leblond; N.; Grosso; O.; and de Verneil; A.: Nutrient availability and the ultimate control of the biological carbon pump in the western tropical South Pacific Ocean; Biogeosciences; 15; 2961 2989; https://doi.org/10.5194/bg-15-2961-2018; 2018.
-9999,OUTPACE,2/26/15,2015,2,out_c_027,21,-19.2248,164.6495,9.353,29.0802,34.7613,0.02,0,0.2,2,South Pacific,Wet oxidation,Moutin; T.; Wagener; T.; Caffin; M.; Fumenia; A.; Gimenez; A.; Baklouti; M.; Bouruet-Aubertot; P.; Pujo-Pay; M.; Leblanc; K.; Lefevre; D.; Helias Nunige; S.; Leblond; N.; Grosso; O.; and de Verneil; A.: Nutrient availability and the ultimate control of the biological carbon pump in the western tropical South Pacific Ocean; Biogeosciences; 15; 2961 2989; https://doi.org/10.5194/bg-15-2961-2018; 2018.
-9999,OUTPACE,2/26/15,2015,2,out_c_027,23,-19.2248,164.6495,5.246,29.1519,34.729,0.04,0.01,0.17,2,South Pacific,Wet oxidation,Moutin; T.; Wagener; T.; Caffin; M.; Fumenia; A.; Gimenez; A.; Baklouti; M.; Bouruet-Aubertot; P.; Pujo-Pay; M.; Leblanc; K.; Lefevre; D.; Helias Nunige; S.; Leblond; N.; Grosso; O.; and de Verneil; A.: Nutrient availability and the ultimate control of the biological carbon pump in the western tropical South Pacific Ocean; Biogeosciences; 15; 2961 2989; https://doi.org/10.5194/bg-15-2961-2018; 2018.
-9999,OUTPACE,3/2/15,2015,3,out_c_066,1,-19.2242,164.5877,200.313,21.7826,35.76,4.95,0.47,0.06,2,South Pacific,Wet oxidation,Moutin; T.; Wagener; T.; Caffin; M.; Fumenia; A.; Gimenez; A.; Baklouti; M.; Bouruet-Aubertot; P.; Pujo-Pay; M.; Leblanc; K.; Lefevre; D.; Helias Nunige; S.; Leblond; N.; Grosso; O.; and de Verneil; A.: Nutrient availability and the ultimate control of the biological carbon pump in the western tropical South Pacific Ocean; Biogeosciences; 15; 2961 2989; https://doi.org/10.5194/bg-15-2961-2018; 2018.
-9999,OUTPACE,3/2/15,2015,3,out_c_066,2,-19.2242,164.5877,150.328,23.1248,35.6841,3.07,0.35,0.07,2,South Pacific,Wet oxidation,Moutin; T.; Wagener; T.; Caffin; M.; Fumenia; A.; Gimenez; A.; Baklouti; M.; Bouruet-Aubertot; P.; Pujo-Pay; M.; Leblanc; K.; Lefevre; D.; Helias Nunige; S.; Leblond; N.; Grosso; O.; and de Verneil; A.: Nutrient availability and the ultimate control of the biological carbon pump in the western tropical South Pacific Ocean; Biogeosciences; 15; 2961 2989; https://doi.org/10.5194/bg-15-2961-2018; 2018.
-9999,OUTPACE,3/2/15,2015,3,out_c_066,3,-19.2242,164.5877,125.297,23.7495,35.6472,2.32,0.3,0.08,2,South Pacific,Wet oxidation,Moutin; T.; Wagener; T.; Caffin; M.; Fumenia; A.; Gimenez; A.; Baklouti; M.; Bouruet-Aubertot; P.; Pujo-Pay; M.; Leblanc; K.; Lefevre; D.; Helias Nunige; S.; Leblond; N.; Grosso; O.; and de Verneil; A.: Nutrient availability and the ultimate control of the biological carbon pump in the western tropical South Pacific Ocean; Biogeosciences; 15; 2961 2989; https://doi.org/10.5194/bg-15-2961-2018; 2018.
-9999,OUTPACE,3/2/15,2015,3,out_c_066,6,-19.2242,164.5877,105.935,24.1396,35.6123,1.84,0.28,0.07,2,South Pacific,Wet oxidation,Moutin; T.; Wagener; T.; Caffin; M.; Fumenia; A.; Gimenez; A.; Baklouti; M.; Bouruet-Aubertot; P.; Pujo-Pay; M.; Leblanc; K.; Lefevre; D.; Helias Nunige; S.; Leblond; N.; Grosso; O.; and de Verneil; A.: Nutrient availability and the ultimate control of the biological carbon pump in the western tropical South Pacific Ocean; Biogeosciences; 15; 2961 2989; https://doi.org/10.5194/bg-15-2961-2018; 2018.
-9999,OUTPACE,3/2/15,2015,3,out_c_066,7,-19.2242,164.5877,88.384,24.8467,35.542,0.92,0.24,0.09,2,South Pacific,Wet oxidation,Moutin; T.; Wagener; T.; Caffin; M.; Fumenia; A.; Gimenez; A.; Baklouti; M.; Bouruet-Aubertot; P.; Pujo-Pay; M.; Leblanc; K.; Lefevre; D.; Helias Nunige; S.; Leblond; N.; Grosso; O.; and de Verneil; A.: Nutrient availability and the ultimate control of the biological carbon pump in the western tropical South Pacific Ocean; Biogeosciences; 15; 2961 2989; https://doi.org/10.5194/bg-15-2961-2018; 2018.
-9999,OUTPACE,3/2/15,2015,3,out_c_066,9,-19.2242,164.5877,70.699,25.335,35.4755,0.02,0.18,0.1,2,South Pacific,Wet oxidation,Moutin; T.; Wagener; T.; Caffin; M.; Fumenia; A.; Gimenez; A.; Baklouti; M.; Bouruet-Aubertot; P.; Pujo-Pay; M.; Leblanc; K.; Lefevre; D.; Helias Nunige; S.; Leblond; N.; Grosso; O.; and de Verneil; A.: Nutrient availability and the ultimate control of the biological carbon pump in the western tropical South Pacific Ocean; Biogeosciences; 15; 2961 2989; https://doi.org/10.5194/bg-15-2961-2018; 2018.
-9999,OUTPACE,3/2/15,2015,3,out_c_066,11,-19.2242,164.5877,54.042,25.8532,35.4102,0,0.17,0.1,2,South Pacific,Wet oxidation,Moutin; T.; Wagener; T.; Caffin; M.; Fumenia; A.; Gimenez; A.; Baklouti; M.; Bouruet-Aubertot; P.; Pujo-Pay; M.; Leblanc; K.; Lefevre; D.; Helias Nunige; S.; Leblond; N.; Grosso; O.; and de Verneil; A.: Nutrient availability and the ultimate control of the biological carbon pump in the western tropical South Pacific Ocean; Biogeosciences; 15; 2961 2989; https://doi.org/10.5194/bg-15-2961-2018; 2018.
-9999,OUTPACE,3/2/15,2015,3,out_c_066,13,-19.2242,164.5877,35.199,26.7792,35.315,0,0.13,0.12,2,South Pacific,Wet oxidation,Moutin; T.; Wagener; T.; Caffin; M.; Fumenia; A.; Gimenez; A.; Baklouti; M.; Bouruet-Aubertot; P.; Pujo-Pay; M.; Leblanc; K.; Lefevre; D.; Helias Nunige; S.; Leblond; N.; Grosso; O.; and de Verneil; A.: Nutrient availability and the ultimate control of the biological carbon pump in the western tropical South Pacific Ocean; Biogeosciences; 15; 2961 2989; https://doi.org/10.5194/bg-15-2961-2018; 2018.
-9999,OUTPACE,3/2/15,2015,3,out_c_066,15,-19.2242,164.5877,23.849,27.9162,35.1543,0,0.06,0.16,2,South Pacific,Wet oxidation,Moutin; T.; Wagener; T.; Caffin; M.; Fumenia; A.; Gimenez; A.; Baklouti; M.; Bouruet-Aubertot; P.; Pujo-Pay; M.; Leblanc; K.; Lefevre; D.; Helias Nunige; S.; Leblond; N.; Grosso; O.; and de Verneil; A.: Nutrient availability and the ultimate control of the biological carbon pump in the western tropical South Pacific Ocean; Biogeosciences; 15; 2961 2989; https://doi.org/10.5194/bg-15-2961-2018; 2018.
-9999,OUTPACE,3/2/15,2015,3,out_c_066,23,-19.2242,164.5877,5.571,29.7346,34.9416,0.02,0.03,0.12,2,South Pacific,Wet oxidation,Moutin; T.; Wagener; T.; Caffin; M.; Fumenia; A.; Gimenez; A.; Baklouti; M.; Bouruet-Aubertot; P.; Pujo-Pay; M.; Leblanc; K.; Lefevre; D.; Helias Nunige; S.; Leblond; N.; Grosso; O.; and de Verneil; A.: Nutrient availability and the ultimate control of the biological carbon pump in the western tropical South Pacific Ocean; Biogeosciences; 15; 2961 2989; https://doi.org/10.5194/bg-15-2961-2018; 2018.
